,uigf_gacha_type,gacha_type,item_id,count,time,name,item_type,rank_type,api_id
1959,301,301,14302,1,2024-06-25 18:25:57,讨龙英杰谭,武器,3,1719309960065868286
1960,301,301,13303,1,2024-06-25 18:26:02,黑缨枪,武器,3,1719309960065953286
1961,301,301,14301,1,2024-06-25 18:26:08,魔导绪论,武器,3,1719309960066064386
1962,301,301,15304,1,2024-06-25 18:26:13,弹弓,武器,3,1719309960066161786
1963,301,301,14304,1,2024-06-25 18:26:18,翡玉法球,武器,3,1719309960066256186
1964,301,301,12405,1,2024-06-25 18:26:23,雨裁,武器,4,1719309960066337886
1965,301,301,14302,1,2024-06-25 18:26:29,讨龙英杰谭,武器,3,1719309960066444686
1966,301,301,14302,1,2024-06-25 18:26:29,讨龙英杰谭,武器,3,1719309960066444786
1967,301,301,10000003,1,2024-06-25 18:26:29,琴,角色,5,1719309960066444886
1968,301,301,12301,1,2024-06-25 18:26:29,铁影阔剑,武器,3,1719309960066444986
1969,301,301,11301,1,2024-06-25 18:26:29,冷刃,武器,3,1719309960066445086
1970,301,301,14304,1,2024-06-25 18:26:29,翡玉法球,武器,3,1719309960066445186
1971,301,301,12302,1,2024-06-25 18:26:29,沐浴龙血的剑,武器,3,1719309960066445286
1972,301,301,12302,1,2024-06-25 18:26:29,沐浴龙血的剑,武器,3,1719309960066445386
1973,301,301,14301,1,2024-06-25 18:26:29,魔导绪论,武器,3,1719309960066445486
1974,301,301,10000092,1,2024-06-25 18:26:29,嘉明,角色,4,1719309960066445586
1975,301,301,13303,1,2024-06-25 18:27:16,黑缨枪,武器,3,1719309960067234186
1976,301,301,15302,1,2024-06-25 18:27:16,神射手之誓,武器,3,1719309960067234286
1977,301,301,12301,1,2024-06-25 18:27:16,铁影阔剑,武器,3,1719309960067234386
1978,301,301,11301,1,2024-06-25 18:27:16,冷刃,武器,3,1719309960067234486
1979,301,301,12305,1,2024-06-25 18:27:16,以理服人,武器,3,1719309960067234586
1980,301,301,15302,1,2024-06-25 18:27:16,神射手之誓,武器,3,1719309960067234686
1981,301,301,11302,1,2024-06-25 18:27:16,黎明神剑,武器,3,1719309960067234786
1982,301,301,12305,1,2024-06-25 18:27:16,以理服人,武器,3,1719309960067234886
1983,301,301,10000092,1,2024-06-25 18:27:16,嘉明,角色,4,1719309960067234986
1984,301,301,11306,1,2024-06-25 18:27:16,飞天御剑,武器,3,1719309960067235086
1985,301,301,15302,1,2024-06-25 18:27:25,神射手之誓,武器,3,1719309960067377886
1986,301,301,13303,1,2024-06-25 18:27:25,黑缨枪,武器,3,1719309960067377986
1987,301,301,11301,1,2024-06-25 18:27:25,冷刃,武器,3,1719309960067378086
1988,301,301,15302,1,2024-06-25 18:27:25,神射手之誓,武器,3,1719309960067378186
1989,301,301,15302,1,2024-06-25 18:27:25,神射手之誓,武器,3,1719309960067378286
1990,301,301,15301,1,2024-06-25 18:27:25,鸦羽弓,武器,3,1719309960067378386
1991,301,301,14301,1,2024-06-25 18:27:25,魔导绪论,武器,3,1719309960067378486
1992,301,301,15403,1,2024-06-25 18:27:25,祭礼弓,武器,4,1719309960067378586
1993,301,301,11301,1,2024-06-25 18:27:25,冷刃,武器,3,1719309960067378686
1994,301,301,15304,1,2024-06-25 18:27:25,弹弓,武器,3,1719309960067378786
1995,301,301,11306,1,2024-06-25 18:40:32,飞天御剑,武器,3,1719309960078857186
1996,301,301,14304,1,2024-06-25 18:40:32,翡玉法球,武器,3,1719309960078857286
1997,301,301,14304,1,2024-06-25 18:40:32,翡玉法球,武器,3,1719309960078857386
1998,301,301,11302,1,2024-06-25 18:40:32,黎明神剑,武器,3,1719309960078857486
1999,301,301,11302,1,2024-06-25 18:40:32,黎明神剑,武器,3,1719309960078857586
2000,301,301,14304,1,2024-06-25 18:40:32,翡玉法球,武器,3,1719309960078857686
2001,301,301,10000045,1,2024-06-25 18:40:32,罗莎莉亚,角色,4,1719309960078857786
2002,301,301,11301,1,2024-06-25 18:40:32,冷刃,武器,3,1719309960078857886
2003,301,301,11301,1,2024-06-25 18:40:32,冷刃,武器,3,1719309960078857986
2004,301,301,12301,1,2024-06-25 18:40:32,铁影阔剑,武器,3,1719309960078858086
2005,301,301,15301,1,2024-06-25 21:19:36,鸦羽弓,武器,3,1719320760005041286
2006,301,301,14302,1,2024-06-25 21:19:36,讨龙英杰谭,武器,3,1719320760005041386
2007,301,301,15301,1,2024-06-25 21:19:36,鸦羽弓,武器,3,1719320760005041486
2008,301,301,11306,1,2024-06-25 21:19:36,飞天御剑,武器,3,1719320760005041586
2009,301,301,11302,1,2024-06-25 21:19:36,黎明神剑,武器,3,1719320760005041686
2010,301,301,10000092,1,2024-06-25 21:19:36,嘉明,角色,4,1719320760005041786
2011,301,301,12302,1,2024-06-25 21:19:36,沐浴龙血的剑,武器,3,1719320760005041886
2012,301,301,15301,1,2024-06-25 21:19:36,鸦羽弓,武器,3,1719320760005041986
2013,301,301,11302,1,2024-06-25 21:19:36,黎明神剑,武器,3,1719320760005042086
2014,301,301,15301,1,2024-06-25 21:19:36,鸦羽弓,武器,3,1719320760005042186
2015,301,301,12302,1,2024-06-25 21:19:50,沐浴龙血的剑,武器,3,1719320760005106986
2016,301,301,11302,1,2024-06-25 22:08:03,黎明神剑,武器,3,1719324360002164686
2017,301,301,11302,1,2024-06-25 22:08:10,黎明神剑,武器,3,1719324360002194486
2018,301,301,15304,1,2024-06-25 22:08:16,弹弓,武器,3,1719324360002220186
2019,301,301,11306,1,2024-06-25 22:08:23,飞天御剑,武器,3,1719324360002256786
2020,301,301,10000034,1,2024-06-25 22:08:55,诺艾尔,角色,4,1719324360002414386
2021,301,301,14304,1,2024-06-25 22:09:02,翡玉法球,武器,3,1719324360002445886
2022,301,301,11302,1,2024-06-25 22:09:02,黎明神剑,武器,3,1719324360002445986
2023,301,301,13303,1,2024-06-25 22:09:02,黑缨枪,武器,3,1719324360002446086
2024,301,301,12302,1,2024-06-25 22:09:02,沐浴龙血的剑,武器,3,1719324360002446186
2025,301,301,15302,1,2024-06-25 22:09:02,神射手之誓,武器,3,1719324360002446286
2026,301,301,15304,1,2024-06-25 22:09:02,弹弓,武器,3,1719324360002446386
2027,301,301,15304,1,2024-06-25 22:09:02,弹弓,武器,3,1719324360002446486
2028,301,301,14304,1,2024-06-25 22:09:02,翡玉法球,武器,3,1719324360002446586
2029,301,301,15402,1,2024-06-25 22:09:02,绝弦,武器,4,1719324360002446686
2030,301,301,11302,1,2024-06-25 22:09:02,黎明神剑,武器,3,1719324360002446786
2031,301,301,12302,1,2024-06-25 22:09:21,沐浴龙血的剑,武器,3,1719324360002507286
2032,301,301,15301,1,2024-06-25 22:09:21,鸦羽弓,武器,3,1719324360002507386
2033,301,301,12305,1,2024-06-25 22:09:21,以理服人,武器,3,1719324360002507486
2034,301,301,15302,1,2024-06-25 22:09:21,神射手之誓,武器,3,1719324360002507586
2035,301,301,11306,1,2024-06-25 22:09:21,飞天御剑,武器,3,1719324360002507686
2036,301,301,11306,1,2024-06-25 22:09:21,飞天御剑,武器,3,1719324360002507786
2037,301,301,14302,1,2024-06-25 22:09:21,讨龙英杰谭,武器,3,1719324360002507886
2038,301,301,10000092,1,2024-06-25 22:09:21,嘉明,角色,4,1719324360002507986
2039,301,301,11302,1,2024-06-25 22:09:21,黎明神剑,武器,3,1719324360002508086
2040,301,301,11302,1,2024-06-25 22:09:21,黎明神剑,武器,3,1719324360002508186
2041,301,301,15304,1,2024-06-25 22:09:38,弹弓,武器,3,1719324360002572886
2042,301,301,11306,1,2024-06-25 22:09:38,飞天御剑,武器,3,1719324360002572986
2043,301,301,10000095,1,2024-06-25 22:09:38,希格雯,角色,5,1719324360002573086
2044,301,301,12305,1,2024-06-25 22:09:38,以理服人,武器,3,1719324360002573186
2045,301,301,11306,1,2024-06-25 22:09:38,飞天御剑,武器,3,1719324360002573286
2046,301,301,14302,1,2024-06-25 22:09:38,讨龙英杰谭,武器,3,1719324360002573386
2047,301,301,11306,1,2024-06-25 22:09:38,飞天御剑,武器,3,1719324360002573486
2048,301,301,10000034,1,2024-06-25 22:09:38,诺艾尔,角色,4,1719324360002573586
2049,301,301,15304,1,2024-06-25 22:09:38,弹弓,武器,3,1719324360002573686
2050,301,301,10000045,1,2024-06-25 22:09:38,罗莎莉亚,角色,4,1719324360002573786
2051,301,301,11302,1,2024-06-25 22:10:14,黎明神剑,武器,3,1719324360002736886
2052,301,301,14302,1,2024-06-25 22:10:14,讨龙英杰谭,武器,3,1719324360002736986
2053,301,301,12302,1,2024-06-25 22:10:14,沐浴龙血的剑,武器,3,1719324360002737086
2054,301,301,11301,1,2024-06-25 22:10:14,冷刃,武器,3,1719324360002737186
2055,301,301,12405,1,2024-06-25 22:10:14,雨裁,武器,4,1719324360002737286
2056,301,301,13303,1,2024-06-25 22:10:14,黑缨枪,武器,3,1719324360002737386
2057,301,301,15304,1,2024-06-25 22:10:14,弹弓,武器,3,1719324360002737486
2058,301,301,11302,1,2024-06-25 22:10:14,黎明神剑,武器,3,1719324360002737586
2059,301,301,12305,1,2024-06-25 22:10:14,以理服人,武器,3,1719324360002737686
2060,301,301,12301,1,2024-06-25 22:10:14,铁影阔剑,武器,3,1719324360002737786
2061,301,301,14304,1,2024-06-25 22:10:59,翡玉法球,武器,3,1719324360002921486
2062,200,200,14304,1,2024-06-25 22:33:29,翡玉法球,武器,3,1719324360008516186
2063,200,200,15302,1,2024-06-25 22:33:34,神射手之誓,武器,3,1719324360008533586
2064,200,200,14301,1,2024-06-25 22:33:40,魔导绪论,武器,3,1719324360008556586
2065,200,200,13303,1,2024-06-25 22:33:45,黑缨枪,武器,3,1719324360008573586
2066,200,200,12301,1,2024-06-25 22:36:59,铁影阔剑,武器,3,1719324360009244586
2067,301,301,14304,1,2024-06-25 22:37:06,翡玉法球,武器,3,1719324360009266686
2068,301,301,12301,1,2024-06-25 22:37:13,铁影阔剑,武器,3,1719324360009289386
2069,301,301,13303,1,2024-06-25 22:37:20,黑缨枪,武器,3,1719324360009310186
2070,301,301,10000034,1,2024-06-25 22:37:26,诺艾尔,角色,4,1719324360009325886
2071,200,200,11302,1,2024-07-02 16:54:48,黎明神剑,武器,3,1719907560001324586
2072,200,200,11306,1,2024-07-02 16:54:53,飞天御剑,武器,3,1719907560001326886
2073,200,200,11306,1,2024-07-02 16:54:58,飞天御剑,武器,3,1719907560001328186
2074,200,200,14401,1,2024-07-02 16:55:03,西风秘典,武器,4,1719907560001329686
2075,200,200,11302,1,2024-07-02 16:55:09,黎明神剑,武器,3,1719907560001331486
2076,200,200,12305,1,2024-07-02 16:55:15,以理服人,武器,3,1719907560001333786
2077,200,200,14301,1,2024-07-23 23:35:11,魔导绪论,武器,3,1721747160000688586
2078,200,200,12302,1,2024-07-23 23:35:16,沐浴龙血的剑,武器,3,1721747160000690386
2079,200,200,10000044,1,2024-07-24 01:25:34,辛焱,角色,4,1721754360000249086
2080,200,200,11306,1,2024-07-27 19:39:48,飞天御剑,武器,3,1722078360000515786
2081,200,200,14302,1,2024-08-01 14:41:14,讨龙英杰谭,武器,3,1722492360001432486
2082,200,200,14302,1,2024-08-01 14:41:19,讨龙英杰谭,武器,3,1722492360001435586
2083,200,200,12301,1,2024-08-01 14:41:24,铁影阔剑,武器,3,1722492360001439586
2084,200,200,14301,1,2024-08-01 14:41:28,魔导绪论,武器,3,1722492360001444186
2085,200,200,15301,1,2024-08-01 14:41:31,鸦羽弓,武器,3,1722492360001445686
2086,200,200,15302,1,2024-08-04 20:14:11,神射手之誓,武器,3,1722773160000217486
2087,200,200,12301,1,2024-08-11 20:57:36,铁影阔剑,武器,3,1723377960000907786
2088,200,200,14403,1,2024-08-19 22:08:38,祭礼残章,武器,4,1724076360000115386
2089,301,301,11302,1,2024-08-28 11:08:04,黎明神剑,武器,3,1724814360003698686
2090,301,301,14301,1,2024-08-28 11:08:04,魔导绪论,武器,3,1724814360003698786
2091,301,301,14301,1,2024-08-28 11:08:04,魔导绪论,武器,3,1724814360003698886
2092,301,301,12305,1,2024-08-28 11:08:04,以理服人,武器,3,1724814360003698986
2093,301,301,14301,1,2024-08-28 11:08:04,魔导绪论,武器,3,1724814360003699086
2094,301,301,13303,1,2024-08-28 11:08:04,黑缨枪,武器,3,1724814360003699186
2095,301,301,11302,1,2024-08-28 11:08:04,黎明神剑,武器,3,1724814360003699286
2096,301,301,12301,1,2024-08-28 11:08:04,铁影阔剑,武器,3,1724814360003699386
2097,301,301,15302,1,2024-08-28 11:08:04,神射手之誓,武器,3,1724814360003699486
2098,301,301,10000044,1,2024-08-28 11:08:04,辛焱,角色,4,1724814360003699586
2099,301,301,12302,1,2024-08-28 11:08:15,沐浴龙血的剑,武器,3,1724814360003789386
2100,301,301,15302,1,2024-08-28 11:08:15,神射手之誓,武器,3,1724814360003789486
2101,301,301,11301,1,2024-08-28 11:08:15,冷刃,武器,3,1724814360003789586
2102,301,301,11401,1,2024-08-28 11:08:15,西风剑,武器,4,1724814360003789686
2103,301,301,13303,1,2024-08-28 11:08:15,黑缨枪,武器,3,1724814360003789786
2104,301,301,11306,1,2024-08-28 11:08:15,飞天御剑,武器,3,1724814360003789886
2105,301,301,11301,1,2024-08-28 11:08:15,冷刃,武器,3,1724814360003789986
2106,301,301,11302,1,2024-08-28 11:08:15,黎明神剑,武器,3,1724814360003790086
2107,301,301,10000032,1,2024-08-28 11:08:15,班尼特,角色,4,1724814360003790186
2108,301,301,15302,1,2024-08-28 11:08:15,神射手之誓,武器,3,1724814360003790286
2109,301,301,15301,1,2024-08-28 11:08:25,鸦羽弓,武器,3,1724814360003873186
2110,301,301,14302,1,2024-08-28 11:08:31,讨龙英杰谭,武器,3,1724814360003927486
2111,301,301,11306,1,2024-08-28 11:08:37,飞天御剑,武器,3,1724814360003974986
2112,301,301,11301,1,2024-08-28 11:08:42,冷刃,武器,3,1724814360004018086
2113,301,301,12305,1,2024-08-28 11:08:48,以理服人,武器,3,1724814360004060386
2114,301,301,12302,1,2024-08-28 11:08:56,沐浴龙血的剑,武器,3,1724814360004138986
2115,301,301,15301,1,2024-08-28 11:09:01,鸦羽弓,武器,3,1724814360004179086
2116,301,301,14302,1,2024-08-28 11:09:09,讨龙英杰谭,武器,3,1724814360004256986
2117,301,301,10000100,1,2024-08-28 11:09:16,卡齐娜,角色,4,1724814360004318986
2118,200,200,13303,1,2024-08-29 03:09:25,黑缨枪,武器,3,1724871960000283186
2119,200,200,10000079,1,2024-08-29 03:09:31,迪希雅,角色,5,1724871960000284886
2120,200,200,15301,1,2024-08-29 03:09:37,鸦羽弓,武器,3,1724871960000286686
2121,301,301,14304,1,2024-08-29 03:55:01,翡玉法球,武器,3,1724871960001384286
2122,301,301,15302,1,2024-08-29 03:55:01,神射手之誓,武器,3,1724871960001384386
2123,301,301,14301,1,2024-08-29 03:55:01,魔导绪论,武器,3,1724871960001384486
2124,301,301,12301,1,2024-08-29 03:55:01,铁影阔剑,武器,3,1724871960001384586
2125,301,301,14304,1,2024-08-29 03:55:01,翡玉法球,武器,3,1724871960001384686
2126,301,301,14402,1,2024-08-29 03:55:01,流浪乐章,武器,4,1724871960001384786
2127,301,301,14301,1,2024-08-29 03:55:01,魔导绪论,武器,3,1724871960001384886
2128,301,301,11302,1,2024-08-29 03:55:01,黎明神剑,武器,3,1724871960001384986
2129,301,301,14302,1,2024-08-29 03:55:01,讨龙英杰谭,武器,3,1724871960001385086
2130,301,301,12302,1,2024-08-29 03:55:01,沐浴龙血的剑,武器,3,1724871960001385186
2131,301,301,14302,1,2024-08-30 00:09:46,讨龙英杰谭,武器,3,1724947560001158686
2132,301,301,10000032,1,2024-08-30 00:15:44,班尼特,角色,4,1724947560001579086
2133,301,301,11302,1,2024-08-30 00:16:20,黎明神剑,武器,3,1724947560001617386
2134,301,301,15301,1,2024-08-30 00:16:20,鸦羽弓,武器,3,1724947560001617486
2135,301,301,15301,1,2024-08-30 00:16:20,鸦羽弓,武器,3,1724947560001617586
2136,301,301,11301,1,2024-08-30 00:16:20,冷刃,武器,3,1724947560001617686
2137,301,301,11301,1,2024-08-30 00:16:20,冷刃,武器,3,1724947560001617786
2138,301,301,15304,1,2024-08-30 00:16:20,弹弓,武器,3,1724947560001617886
2139,301,301,14302,1,2024-08-30 00:16:20,讨龙英杰谭,武器,3,1724947560001617986
2140,301,301,15304,1,2024-08-30 00:16:20,弹弓,武器,3,1724947560001618086
2141,301,301,10000072,1,2024-08-30 00:16:20,坎蒂丝,角色,4,1724947560001618186
2142,301,301,11306,1,2024-08-30 00:16:20,飞天御剑,武器,3,1724947560001618286
2143,301,301,13303,1,2024-08-30 00:17:46,黑缨枪,武器,3,1724947560001707686
2144,301,301,15302,1,2024-08-30 00:17:53,神射手之誓,武器,3,1724947560001714786
2145,301,301,12302,1,2024-08-30 00:17:59,沐浴龙血的剑,武器,3,1724947560001725386
2146,301,301,12305,1,2024-08-30 00:18:05,以理服人,武器,3,1724947560001733486
2147,301,301,14302,1,2024-08-30 00:18:11,讨龙英杰谭,武器,3,1724947560001741186
2148,301,301,11301,1,2024-08-30 00:18:17,冷刃,武器,3,1724947560001747986
2149,301,301,10000102,1,2024-08-30 00:18:23,玛拉妮,角色,5,1724947560001753986
2150,301,301,13303,1,2024-08-30 00:18:38,黑缨枪,武器,3,1724947560001770186
2151,301,301,10000032,1,2024-08-30 00:18:38,班尼特,角色,4,1724947560001770286
2152,301,301,12301,1,2024-08-30 00:18:38,铁影阔剑,武器,3,1724947560001770386
2153,301,301,11306,1,2024-08-30 00:18:38,飞天御剑,武器,3,1724947560001770486
2154,301,301,14302,1,2024-08-30 00:18:38,讨龙英杰谭,武器,3,1724947560001770586
2155,301,301,14301,1,2024-08-30 00:18:38,魔导绪论,武器,3,1724947560001770686
2156,301,301,13303,1,2024-08-30 00:18:38,黑缨枪,武器,3,1724947560001770786
2157,301,301,12302,1,2024-08-30 00:18:38,沐浴龙血的剑,武器,3,1724947560001770886
2158,301,301,12301,1,2024-08-30 00:18:38,铁影阔剑,武器,3,1724947560001770986
2159,301,301,12301,1,2024-08-30 00:18:38,铁影阔剑,武器,3,1724947560001771086
2160,301,301,11402,1,2024-08-30 00:18:46,笛剑,武器,4,1724947560001781986
2161,200,200,14301,1,2024-08-30 00:19:38,魔导绪论,武器,3,1724947560001839486
2162,200,200,15301,1,2024-09-01 14:33:28,鸦羽弓,武器,3,1725170760002600886
2163,200,200,14302,1,2024-09-01 14:33:34,讨龙英杰谭,武器,3,1725170760002608486
2164,200,200,12305,1,2024-09-01 14:33:40,以理服人,武器,3,1725170760002613086
2165,200,200,12305,1,2024-09-01 14:33:45,以理服人,武器,3,1725170760002622586
2166,200,200,10000014,1,2024-09-01 14:33:50,芭芭拉,角色,4,1725170760002629186
2167,200,200,11301,1,2024-09-01 14:33:58,冷刃,武器,3,1725170760002640686
2168,200,200,11302,1,2024-09-03 23:05:09,黎明神剑,武器,3,1725375960000188686
2169,200,200,11306,1,2024-09-03 23:05:15,飞天御剑,武器,3,1725375960000192986
2170,200,200,13303,1,2024-09-03 23:05:18,黑缨枪,武器,3,1725375960000193786
2171,200,200,15301,1,2024-09-06 21:15:24,鸦羽弓,武器,3,1725627960000556886
2172,200,200,11306,1,2024-09-06 21:39:26,飞天御剑,武器,3,1725627960001479486
2173,200,200,14301,1,2024-09-09 18:59:43,魔导绪论,武器,3,1725876360000722686
2174,200,200,13303,1,2024-09-13 21:07:15,黑缨枪,武器,3,1726232760000088086
2175,200,200,11302,1,2024-09-17 17:11:32,黎明神剑,武器,3,1726563960000203086
2176,200,200,13407,1,2024-09-23 22:14:07,西风长枪,武器,4,1727100360000232586
2177,200,200,10000015,1,2024-09-23 22:14:14,凯亚,角色,4,1727100360000236286
2178,200,200,11302,1,2024-09-24 21:29:24,黎明神剑,武器,3,1727183160000520486
2179,200,200,14302,1,2024-10-01 20:55:42,讨龙英杰谭,武器,3,1727784360003573686
2180,200,200,11301,1,2024-10-01 20:55:47,冷刃,武器,3,1727784360003578586
2181,200,200,12301,1,2024-10-01 20:55:51,铁影阔剑,武器,3,1727784360003583986
2182,200,200,10000015,1,2024-10-01 20:55:57,凯亚,角色,4,1727784360003587886
2183,200,200,11306,1,2024-10-01 20:56:01,飞天御剑,武器,3,1727784360003593286
2184,200,200,15304,1,2024-10-04 23:37:44,弹弓,武器,3,1728054360000907386
2185,200,200,15301,1,2024-10-07 20:59:45,鸦羽弓,武器,3,1728302760001001986
2186,200,200,15302,1,2024-10-14 15:51:04,神射手之誓,武器,3,1728889560000322086
2187,200,200,14301,1,2024-10-18 21:32:31,魔导绪论,武器,3,1729256760000631886
2188,200,200,12302,1,2024-10-25 20:51:21,沐浴龙血的剑,武器,3,1729857960000602386
2189,302,302,14304,1,2024-10-29 23:59:18,翡玉法球,武器,3,1730214360005780686
2190,302,302,12301,1,2024-10-29 23:59:18,铁影阔剑,武器,3,1730214360005780786
2191,302,302,15302,1,2024-10-29 23:59:18,神射手之誓,武器,3,1730214360005780886
2192,302,302,11302,1,2024-10-29 23:59:18,黎明神剑,武器,3,1730214360005780986
2193,302,302,14304,1,2024-10-29 23:59:18,翡玉法球,武器,3,1730214360005781086
2194,302,302,15304,1,2024-10-29 23:59:18,弹弓,武器,3,1730214360005781186
2195,302,302,12305,1,2024-10-29 23:59:18,以理服人,武器,3,1730214360005781286
2196,302,302,15401,1,2024-10-29 23:59:18,西风猎弓,武器,4,1730214360005781386
2197,302,302,15304,1,2024-10-29 23:59:18,弹弓,武器,3,1730214360005781486
2198,302,302,12301,1,2024-10-29 23:59:18,铁影阔剑,武器,3,1730214360005781586
2199,302,302,12302,1,2024-10-29 23:59:53,沐浴龙血的剑,武器,3,1730214360005818886
2200,302,302,15301,1,2024-10-29 23:59:53,鸦羽弓,武器,3,1730214360005818986
2201,302,302,15304,1,2024-10-29 23:59:53,弹弓,武器,3,1730214360005819086
2202,302,302,12305,1,2024-10-29 23:59:53,以理服人,武器,3,1730214360005819186
2203,302,302,11306,1,2024-10-29 23:59:53,飞天御剑,武器,3,1730214360005819286
2204,302,302,11405,1,2024-10-29 23:59:53,匣里龙吟,武器,4,1730214360005819386
2205,302,302,15302,1,2024-10-29 23:59:53,神射手之誓,武器,3,1730214360005819486
2206,302,302,14302,1,2024-10-29 23:59:53,讨龙英杰谭,武器,3,1730214360005819586
2207,302,302,15304,1,2024-10-29 23:59:53,弹弓,武器,3,1730214360005819686
2208,302,302,14302,1,2024-10-29 23:59:53,讨龙英杰谭,武器,3,1730214360005819786
2209,302,302,13303,1,2024-10-30 00:00:13,黑缨枪,武器,3,1730217960000011086
2210,302,302,14302,1,2024-10-30 00:00:13,讨龙英杰谭,武器,3,1730217960000011186
2211,302,302,14301,1,2024-10-30 00:00:13,魔导绪论,武器,3,1730217960000011286
2212,302,302,10000020,1,2024-10-30 00:00:13,雷泽,角色,4,1730217960000011386
2213,302,302,12305,1,2024-10-30 00:00:13,以理服人,武器,3,1730217960000011486
2214,302,302,13303,1,2024-10-30 00:00:13,黑缨枪,武器,3,1730217960000011586
2215,302,302,14301,1,2024-10-30 00:00:13,魔导绪论,武器,3,1730217960000011686
2216,302,302,15304,1,2024-10-30 00:00:13,弹弓,武器,3,1730217960000011786
2217,302,302,12301,1,2024-10-30 00:00:13,铁影阔剑,武器,3,1730217960000011886
2218,302,302,12305,1,2024-10-30 00:00:13,以理服人,武器,3,1730217960000011986
2219,302,302,14301,1,2024-10-30 00:04:16,魔导绪论,武器,3,1730217960000278886
2220,302,302,12305,1,2024-10-30 00:04:16,以理服人,武器,3,1730217960000278986
2221,302,302,11405,1,2024-10-30 00:04:16,匣里龙吟,武器,4,1730217960000279086
2222,302,302,12305,1,2024-10-30 00:04:16,以理服人,武器,3,1730217960000279186
2223,302,302,14301,1,2024-10-30 00:04:16,魔导绪论,武器,3,1730217960000279286
2224,302,302,14304,1,2024-10-30 00:04:16,翡玉法球,武器,3,1730217960000279386
2225,302,302,13303,1,2024-10-30 00:04:16,黑缨枪,武器,3,1730217960000279486
2226,302,302,14302,1,2024-10-30 00:04:16,讨龙英杰谭,武器,3,1730217960000279586
2227,302,302,14302,1,2024-10-30 00:04:16,讨龙英杰谭,武器,3,1730217960000279686
2228,302,302,15304,1,2024-10-30 00:04:16,弹弓,武器,3,1730217960000279786
2229,302,302,12430,1,2024-10-30 00:14:23,硕果钩,武器,4,1730217960000931486
2230,302,302,14301,1,2024-10-30 00:14:23,魔导绪论,武器,3,1730217960000931586
2231,302,302,14302,1,2024-10-30 00:14:23,讨龙英杰谭,武器,3,1730217960000931686
2232,302,302,14301,1,2024-10-30 00:14:23,魔导绪论,武器,3,1730217960000931786
2233,302,302,12301,1,2024-10-30 00:14:23,铁影阔剑,武器,3,1730217960000931886
2234,302,302,12302,1,2024-10-30 00:14:23,沐浴龙血的剑,武器,3,1730217960000931986
2235,302,302,15301,1,2024-10-30 00:14:23,鸦羽弓,武器,3,1730217960000932086
2236,302,302,12302,1,2024-10-30 00:14:23,沐浴龙血的剑,武器,3,1730217960000932186
2237,302,302,12305,1,2024-10-30 00:14:23,以理服人,武器,3,1730217960000932286
2238,302,302,11405,1,2024-10-30 00:14:23,匣里龙吟,武器,4,1730217960000932386
2239,302,302,13502,1,2024-10-30 00:14:38,天空之脊,武器,5,1730217960000955586
2240,302,302,11306,1,2024-10-30 00:15:16,飞天御剑,武器,3,1730217960001009086
2241,302,302,11301,1,2024-10-30 00:15:16,冷刃,武器,3,1730217960001009186
2242,302,302,12305,1,2024-10-30 00:15:16,以理服人,武器,3,1730217960001009286
2243,302,302,11306,1,2024-10-30 00:15:16,飞天御剑,武器,3,1730217960001009386
2244,302,302,11306,1,2024-10-30 00:15:16,飞天御剑,武器,3,1730217960001009486
2245,302,302,11405,1,2024-10-30 00:15:16,匣里龙吟,武器,4,1730217960001009586
2246,302,302,11306,1,2024-10-30 00:15:16,飞天御剑,武器,3,1730217960001009686
2247,302,302,12301,1,2024-10-30 00:15:16,铁影阔剑,武器,3,1730217960001009786
2248,302,302,12305,1,2024-10-30 00:15:16,以理服人,武器,3,1730217960001009886
2249,302,302,11301,1,2024-10-30 00:15:16,冷刃,武器,3,1730217960001009986
2250,302,302,14301,1,2024-10-30 00:15:24,魔导绪论,武器,3,1730217960001020586
2251,302,302,12302,1,2024-10-30 00:15:24,沐浴龙血的剑,武器,3,1730217960001020686
2252,302,302,12301,1,2024-10-30 00:15:24,铁影阔剑,武器,3,1730217960001020786
2253,302,302,12430,1,2024-10-30 00:15:24,硕果钩,武器,4,1730217960001020886
2254,302,302,12305,1,2024-10-30 00:15:24,以理服人,武器,3,1730217960001020986
2255,302,302,13303,1,2024-10-30 00:15:24,黑缨枪,武器,3,1730217960001021086
2256,302,302,13303,1,2024-10-30 00:15:24,黑缨枪,武器,3,1730217960001021186
2257,302,302,11302,1,2024-10-30 00:15:24,黎明神剑,武器,3,1730217960001021286
2258,302,302,14304,1,2024-10-30 00:15:24,翡玉法球,武器,3,1730217960001021386
2259,302,302,14304,1,2024-10-30 00:15:24,翡玉法球,武器,3,1730217960001021486
2260,302,302,15301,1,2024-10-30 00:15:38,鸦羽弓,武器,3,1730217960001036286
2261,302,302,12301,1,2024-10-30 00:15:38,铁影阔剑,武器,3,1730217960001036386
2262,302,302,12430,1,2024-10-30 00:15:38,硕果钩,武器,4,1730217960001036486
2263,302,302,14304,1,2024-10-30 00:15:38,翡玉法球,武器,3,1730217960001036586
2264,302,302,11301,1,2024-10-30 00:15:38,冷刃,武器,3,1730217960001036686
2265,302,302,11306,1,2024-10-30 00:15:38,飞天御剑,武器,3,1730217960001036786
2266,302,302,15302,1,2024-10-30 00:15:38,神射手之誓,武器,3,1730217960001036886
